song_id,title,artist,genre,mood
S0478,Zealous Shadow,Ocean Waves,Electronic,Melancholic
S0479,Fantastic Memory 478,Stellar Band,Classical,Chill
S0480,Golden Mountain 479,Rock Rebels,Indie,Sad
S0481,Midnight Sky 480,Rock Rebels,Country,Upbeat
S0482,Yearning Sunrise 481,Melody Makers,Rock,Happy
S0483,Ocean Ocean 482,Crystal Sound,Electronic,Energetic
S0484,Radiant Time 483,Violet Harmony,Folk,Upbeat
S0485,Vibrant Moon 484,Melody Makers,Indie,Nostalgic
S0486,Beautiful Dance,Neon Dreams,R&B,Happy
S0487,Infinite Shadow 486,Pop Paradise,Pop,Melancholic
S0488,Golden Moon 487,Neon Dreams,Country,Happy
S0489,Lost Shadow,Melody Makers,Hip Hop,Upbeat
S0490,Golden Light 489,Beat Masters,Pop,Chill
S0491,Electric Memory,Sound Collective,Folk,Dreamy
S0492,Vibrant Time 491,Sound Collective,Jazz,Intense
S0493,Radiant Time 492,Urban Soul,Folk,Melancholic
S0494,Golden Heart,Violet Harmony,Country,Romantic
S0495,Infinite Ocean,Neon Dreams,Classical,Romantic
S0496,Happy Memory 495,Beat Masters,Folk,Sad
S0497,Crazy Shadow,Melody Makers,Rock,Sad
S0498,Infinite Dance 497,Neon Dreams,Classical,Dreamy
S0499,Crazy Mountain 498,Folk Fusion,Rock,Energetic
S0500,Vibrant Dance 499,Folk Fusion,Jazz,Happy
